areaCode,areaNm,daywkDivCd,daywkDivNm,touDivCd,touDivNm,touNum,baseYmd
29,광주광역시,5,금요일,1,현지인(a),609227.5,20210101
11,서울특별시,5,금요일,2,외지인(b),728651.0,20210101
29,광주광역시,5,금요일,3,외국인(c),125.37840025493941,20210101
30,대전광역시,5,금요일,1,현지인(a),530663.0,20210101
30,대전광역시,5,금요일,2,외지인(b),155242.5,20210101
30,대전광역시,5,금요일,3,외국인(c),214.5448444173277,20210101
31,울산광역시,5,금요일,1,현지인(a),389651.5,20210101
31,울산광역시,5,금요일,2,외지인(b),105654.5,20210101
31,울산광역시,5,금요일,3,외국인(c),328.08160320641304,20210101
36,세종특별자치시,5,금요일,1,현지인(a),107593.5,20210101
36,세종특별자치시,5,금요일,2,외지인(b),48478.5,20210101
36,세종특별자치시,5,금요일,3,외국인(c),42.62397003745319,20210101
29,광주광역시,5,금요일,2,외지인(b),121677.5,20210101
42,강원도,6,토요일,1,현지인(a),748111.0,20210102
45,전라북도,6,토요일,1,현지인(a),787377.5,20210102
44,충청남도,6,토요일,3,외국인(c),603.5222818137493,20210102
44,충청남도,6,토요일,2,외지인(b),361434.5,20210102
44,충청남도,6,토요일,1,현지인(a),775852.0,20210102
42,강원도,6,토요일,2,외지인(b),340903.5,20210102
43,충청북도,6,토요일,2,외지인(b),218820.0,20210102
43,충청북도,6,토요일,1,현지인(a),563675.0,20210102
42,강원도,6,토요일,3,외국인(c),236.02199181446113,20210102
45,전라북도,6,토요일,2,외지인(b),216251.0,20210102
43,충청북도,6,토요일,3,외국인(c),280.74138919514894,20210102
45,전라북도,6,토요일,3,외국인(c),322.72352493338406,20210102
47,경상북도,6,토요일,3,외국인(c),996.3194468390805,20210102
46,전라남도,6,토요일,2,외지인(b),297997.0,20210102
46,전라남도,6,토요일,3,외국인(c),1019.7076853166712,20210102
47,경상북도,6,토요일,1,현지인(a),1036147.0,20210102
47,경상북도,6,토요일,2,외지인(b),411505.5,20210102
48,경상남도,6,토요일,1,현지인(a),1256874.5,20210102
48,경상남도,6,토요일,2,외지인(b),384338.5,20210102
48,경상남도,6,토요일,3,외국인(c),1242.6922982032725,20210102
50,제주특별자치도,6,토요일,1,현지인(a),440524.0,20210102
50,제주특별자치도,6,토요일,2,외지인(b),89463.5,20210102
50,제주특별자치도,6,토요일,3,외국인(c),661.9150630252103,20210102
46,전라남도,6,토요일,1,현지인(a),730229.5,20210102
41,경기도,6,토요일,3,외국인(c),2812.5207963624316,20210102
29,광주광역시,6,토요일,1,현지인(a),640059.0,20210102
41,경기도,6,토요일,1,현지인(a),4579988.0,20210102
41,경기도,6,토요일,2,외지인(b),1230813.5,20210102
11,서울특별시,6,토요일,2,외지인(b),856002.0,20210102
11,서울특별시,6,토요일,3,외국인(c),2418.5694037760854,20210102
26,부산광역시,6,토요일,1,현지인(a),1120010.5,20210102
26,부산광역시,6,토요일,2,외지인(b),301584.5,20210102
26,부산광역시,6,토요일,3,외국인(c),1154.1909539911871,20210102
27,대구광역시,6,토요일,1,현지인(a),969818.5,20210102
27,대구광역시,6,토요일,2,외지인(b),226002.0,20210102
27,대구광역시,6,토요일,3,외국인(c),172.6391226321037,20210102
28,인천광역시,6,토요일,1,현지인(a),958513.5,20210102
28,인천광역시,6,토요일,2,외지인(b),337204.0,20210102
28,인천광역시,6,토요일,3,외국인(c),1643.0410792523082,20210102
11,서울특별시,6,토요일,1,현지인(a),3246236.0,20210102
29,광주광역시,6,토요일,2,외지인(b),149135.0,20210102
36,세종특별자치시,6,토요일,2,외지인(b),61057.5,20210102
36,세종특별자치시,6,토요일,1,현지인(a),114975.0,20210102
31,울산광역시,6,토요일,3,외국인(c),400.00657446808475,20210102
31,울산광역시,6,토요일,2,외지인(b),110897.5,20210102
36,세종특별자치시,6,토요일,3,외국인(c),40.849239766081865,20210102
30,대전광역시,6,토요일,3,외국인(c),200.82813351498646,20210102
30,대전광역시,6,토요일,2,외지인(b),183753.5,20210102
30,대전광역시,6,토요일,1,현지인(a),561900.5,20210102
29,광주광역시,6,토요일,3,외국인(c),125.46230626162435,20210102
31,울산광역시,6,토요일,1,현지인(a),404631.5,20210102
45,전라북도,7,일요일,2,외지인(b),169883.0,20210103
42,강원도,7,일요일,2,외지인(b),229523.0,20210103
42,강원도,7,일요일,3,외국인(c),216.21804325437702,20210103
43,충청북도,7,일요일,1,현지인(a),544796.0,20210103
43,충청북도,7,일요일,2,외지인(b),176337.0,20210103
43,충청북도,7,일요일,3,외국인(c),255.8219523809524,20210103
44,충청남도,7,일요일,1,현지인(a),766815.0,20210103
44,충청남도,7,일요일,2,외지인(b),279839.0,20210103
44,충청남도,7,일요일,3,외국인(c),591.2923434489398,20210103
45,전라북도,7,일요일,1,현지인(a),752797.5,20210103
45,전라북도,7,일요일,3,외국인(c),292.9800472813239,20210103
47,경상북도,7,일요일,3,외국인(c),936.504722974637,20210103
46,전라남도,7,일요일,2,외지인(b),244069.0,20210103
46,전라남도,7,일요일,3,외국인(c),970.0249777211974,20210103
47,경상북도,7,일요일,1,현지인(a),998000.5,20210103
47,경상북도,7,일요일,2,외지인(b),329955.5,20210103
42,강원도,7,일요일,1,현지인(a),721665.0,20210103
48,경상남도,7,일요일,1,현지인(a),1207591.0,20210103
48,경상남도,7,일요일,2,외지인(b),308805.0,20210103
48,경상남도,7,일요일,3,외국인(c),1172.9528073246258,20210103
50,제주특별자치도,7,일요일,1,현지인(a),428995.0,20210103
50,제주특별자치도,7,일요일,2,외지인(b),82579.0,20210103
50,제주특별자치도,7,일요일,3,외국인(c),602.6124180865003,20210103
46,전라남도,7,일요일,1,현지인(a),705397.0,20210103
41,경기도,7,일요일,3,외국인(c),2743.522835803158,20210103
29,광주광역시,7,일요일,1,현지인(a),611856.0,20210103
41,경기도,7,일요일,1,현지인(a),4449847.5,20210103
11,서울특별시,7,일요일,2,외지인(b),708792.0,20210103
11,서울특별시,7,일요일,3,외국인(c),2363.528375344207,20210103
26,부산광역시,7,일요일,1,현지인(a),1080887.5,20210103
26,부산광역시,7,일요일,2,외지인(b),241710.0,20210103
26,부산광역시,7,일요일,3,외국인(c),1044.8176515518912,20210103
27,대구광역시,7,일요일,1,현지인(a),929684.0,20210103
27,대구광역시,7,일요일,2,외지인(b),184324.0,20210103
27,대구광역시,7,일요일,3,외국인(c),152.71152889993778,20210103
28,인천광역시,7,일요일,1,현지인(a),928847.5,20210103
28,인천광역시,7,일요일,2,외지인(b),261828.0,20210103
28,인천광역시,7,일요일,3,외국인(c),1672.9986517592902,20210103
11,서울특별시,7,일요일,1,현지인(a),3175042.5,20210103
29,광주광역시,7,일요일,2,외지인(b),119791.0,20210103
36,세종특별자치시,7,일요일,3,외국인(c),38.99186324786325,20210103
36,세종특별자치시,7,일요일,2,외지인(b),48884.5,20210103
36,세종특별자치시,7,일요일,1,현지인(a),114282.0,20210103
31,울산광역시,7,일요일,3,외국인(c),393.9433267661129,20210103
31,울산광역시,7,일요일,2,외지인(b),90895.0,20210103
41,경기도,7,일요일,2,외지인(b),1015203.0,20210103
30,대전광역시,7,일요일,3,외국인(c),200.17637212643666,20210103
30,대전광역시,7,일요일,2,외지인(b),150405.5,20210103
30,대전광역시,7,일요일,1,현지인(a),551253.5,20210103
29,광주광역시,7,일요일,3,외국인(c),109.37522548317826,20210103
31,울산광역시,7,일요일,1,현지인(a),395104.5,20210103
42,강원도,1,월요일,1,현지인(a),861542.5,20210104
42,강원도,1,월요일,2,외지인(b),147213.5,20210104
42,강원도,1,월요일,3,외국인(c),194.2265577596266,20210104
43,충청북도,1,월요일,1,현지인(a),660226.0,20210104
43,충청북도,1,월요일,2,외지인(b),140703.5,20210104
43,충청북도,1,월요일,3,외국인(c),265.84912574850296,20210104
44,충청남도,1,월요일,1,현지인(a),922876.5,20210104
44,충청남도,1,월요일,2,외지인(b),205985.5,20210104
44,충청남도,1,월요일,3,외국인(c),596.007907086988,20210104
45,전라북도,1,월요일,1,현지인(a),899724.0,20210104
45,전라북도,1,월요일,2,외지인(b),123025.0,20210104
46,전라남도,1,월요일,2,외지인(b),174258.0,20210104
46,전라남도,1,월요일,1,현지인(a),856982.0,20210104
46,전라남도,1,월요일,3,외국인(c),962.4866299773391,20210104
47,경상북도,1,월요일,1,현지인(a),1209719.0,20210104
50,제주특별자치도,1,월요일,3,외국인(c),563.3135701004098,20210104
47,경상북도,1,월요일,3,외국인(c),2505.0001031411166,20210104
48,경상남도,1,월요일,1,현지인(a),1407903.0,20210104
48,경상남도,1,월요일,2,외지인(b),228067.0,20210104
48,경상남도,1,월요일,3,외국인(c),1281.1557955706976,20210104
50,제주특별자치도,1,월요일,1,현지인(a),479139.5,20210104
50,제주특별자치도,1,월요일,2,외지인(b),76111.0,20210104
41,경기도,1,월요일,3,외국인(c),3745.6228893205343,20210104
45,전라북도,1,월요일,3,외국인(c),288.40170212765963,20210104
47,경상북도,1,월요일,2,외지인(b),225459.5,20210104
41,경기도,1,월요일,2,외지인(b),897536.5,20210104
36,세종특별자치시,1,월요일,3,외국인(c),50.81600364963504,20210104
41,경기도,1,월요일,1,현지인(a),5074853.0,20210104
11,서울특별시,1,월요일,1,현지인(a),3870391.0,20210104
11,서울특별시,1,월요일,2,외지인(b),907245.5,20210104
11,서울특별시,1,월요일,3,외국인(c),2509.8890410006925,20210104
26,부산광역시,1,월요일,1,현지인(a),1220926.0,20210104
26,부산광역시,1,월요일,2,외지인(b),205583.0,20210104
26,부산광역시,1,월요일,3,외국인(c),1083.8526785714287,20210104
27,대구광역시,1,월요일,2,외지인(b),156954.0,20210104
27,대구광역시,1,월요일,3,외국인(c),156.24000000000004,20210104
28,인천광역시,1,월요일,1,현지인(a),1042667.5,20210104
28,인천광역시,1,월요일,2,외지인(b),215981.5,20210104
27,대구광역시,1,월요일,1,현지인(a),1052845.5,20210104
29,광주광역시,1,월요일,1,현지인(a),704333.0,20210104
28,인천광역시,1,월요일,3,외국인(c),1642.2373954932714,20210104
36,세종특별자치시,1,월요일,1,현지인(a),134015.0,20210104
31,울산광역시,1,월요일,3,외국인(c),425.3312707024559,20210104
31,울산광역시,1,월요일,2,외지인(b),77437.5,20210104
31,울산광역시,1,월요일,1,현지인(a),455115.5,20210104
36,세종특별자치시,1,월요일,2,외지인(b),41923.0,20210104
30,대전광역시,1,월요일,2,외지인(b),128215.5,20210104
30,대전광역시,1,월요일,1,현지인(a),645081.5,20210104
29,광주광역시,1,월요일,3,외국인(c),144.7894481730052,20210104
29,광주광역시,1,월요일,2,외지인(b),107418.5,20210104
30,대전광역시,1,월요일,3,외국인(c),191.55627983539074,20210104
45,전라북도,2,화요일,1,현지인(a),894652.5,20210105
42,강원도,2,화요일,1,현지인(a),856688.0,20210105
42,강원도,2,화요일,2,외지인(b),148477.0,20210105
42,강원도,2,화요일,3,외국인(c),193.9209314586995,20210105
43,충청북도,2,화요일,1,현지인(a),657464.5,20210105
43,충청북도,2,화요일,2,외지인(b),145218.5,20210105
43,충청북도,2,화요일,3,외국인(c),225.68948275862078,20210105
44,충청남도,2,화요일,1,현지인(a),918130.5,20210105
44,충청남도,2,화요일,2,외지인(b),213234.0,20210105
44,충청남도,2,화요일,3,외국인(c),532.8883855872715,20210105
45,전라북도,2,화요일,3,외국인(c),255.04815984213096,20210105
41,경기도,2,화요일,3,외국인(c),4386.651365092079,20210105
46,전라남도,2,화요일,2,외지인(b),179242.0,20210105
46,전라남도,2,화요일,3,외국인(c),984.374549336588,20210105
47,경상북도,2,화요일,1,현지인(a),1193409.0,20210105
47,경상북도,2,화요일,2,외지인(b),233572.5,20210105
47,경상북도,2,화요일,3,외국인(c),4102.452205929923,20210105
48,경상남도,2,화요일,1,현지인(a),1401316.0,20210105
48,경상남도,2,화요일,2,외지인(b),231105.0,20210105
48,경상남도,2,화요일,3,외국인(c),1278.572190642762,20210105
50,제주특별자치도,2,화요일,1,현지인(a),474726.0,20210105
50,제주특별자치도,2,화요일,2,외지인(b),73573.5,20210105
50,제주특별자치도,2,화요일,3,외국인(c),711.9272876391335,20210105
46,전라남도,2,화요일,1,현지인(a),842551.5,20210105
41,경기도,2,화요일,2,외지인(b),942592.0,20210105
45,전라북도,2,화요일,2,외지인(b),124005.0,20210105
36,세종특별자치시,2,화요일,3,외국인(c),40.3535429769392,20210105
11,서울특별시,2,화요일,2,외지인(b),941237.5,20210105
11,서울특별시,2,화요일,3,외국인(c),2432.995992474126,20210105
26,부산광역시,2,화요일,1,현지인(a),1210765.5,20210105
26,부산광역시,2,화요일,2,외지인(b),208603.5,20210105
26,부산광역시,2,화요일,3,외국인(c),1191.4156310910391,20210105
27,대구광역시,2,화요일,1,현지인(a),1040931.5,20210105
27,대구광역시,2,화요일,2,외지인(b),156261.0,20210105
27,대구광역시,2,화요일,3,외국인(c),169.48410630841127,20210105
28,인천광역시,2,화요일,1,현지인(a),1037456.0,20210105
28,인천광역시,2,화요일,2,외지인(b),224731.5,20210105
28,인천광역시,2,화요일,3,외국인(c),1917.831839352521,20210105
11,서울특별시,2,화요일,1,현지인(a),3857322.0,20210105
41,경기도,2,화요일,1,현지인(a),5066085.5,20210105
29,광주광역시,2,화요일,2,외지인(b),106904.0,20210105
29,광주광역시,2,화요일,3,외국인(c),139.97299115044245,20210105
30,대전광역시,2,화요일,1,현지인(a),641508.0,20210105
30,대전광역시,2,화요일,2,외지인(b),127568.0,20210105
30,대전광역시,2,화요일,3,외국인(c),181.83638436482087,20210105
31,울산광역시,2,화요일,1,현지인(a),455899.5,20210105
31,울산광역시,2,화요일,2,외지인(b),79870.0,20210105
31,울산광역시,2,화요일,3,외국인(c),428.71441860465114,20210105
36,세종특별자치시,2,화요일,1,현지인(a),133168.0,20210105
36,세종특별자치시,2,화요일,2,외지인(b),44530.5,20210105
29,광주광역시,2,화요일,1,현지인(a),697287.5,20210105
45,전라북도,3,수요일,1,현지인(a),898887.5,20210106
44,충청남도,3,수요일,3,외국인(c),494.71297414834487,20210106
44,충청남도,3,수요일,2,외지인(b),212177.0,20210106
44,충청남도,3,수요일,1,현지인(a),920703.0,20210106
42,강원도,3,수요일,2,외지인(b),144627.0,20210106
43,충청북도,3,수요일,2,외지인(b),147119.0,20210106
43,충청북도,3,수요일,1,현지인(a),660040.5,20210106
42,강원도,3,수요일,3,외국인(c),241.18097035040432,20210106
45,전라북도,3,수요일,2,외지인(b),122363.5,20210106
43,충청북도,3,수요일,3,외국인(c),230.7426729348556,20210106
45,전라북도,3,수요일,3,외국인(c),302.4732872928177,20210106
47,경상북도,3,수요일,3,외국인(c),5140.353792727767,20210106
46,전라남도,3,수요일,2,외지인(b),174891.5,20210106
46,전라남도,3,수요일,3,외국인(c),1217.9837932900427,20210106
47,경상북도,3,수요일,1,현지인(a),1189286.0,20210106
47,경상북도,3,수요일,2,외지인(b),230835.5,20210106
48,경상남도,3,수요일,1,현지인(a),1413065.5,20210106
48,경상남도,3,수요일,2,외지인(b),233107.0,20210106
48,경상남도,3,수요일,3,외국인(c),1325.7732976866012,20210106
50,제주특별자치도,3,수요일,1,현지인(a),476399.0,20210106
50,제주특별자치도,3,수요일,2,외지인(b),74298.0,20210106
50,제주특별자치도,3,수요일,3,외국인(c),779.0546283503728,20210106
42,강원도,3,수요일,1,현지인(a),856023.0,20210106
46,전라남도,3,수요일,1,현지인(a),842163.0,20210106
41,경기도,3,수요일,3,외국인(c),3997.499343224528,20210106
41,경기도,3,수요일,2,외지인(b),952609.0,20210106
41,경기도,3,수요일,1,현지인(a),5079021.5,20210106
11,서울특별시,3,수요일,2,외지인(b),960676.5,20210106
11,서울특별시,3,수요일,3,외국인(c),2306.0919989945614,20210106
26,부산광역시,3,수요일,1,현지인(a),1211619.5,20210106
26,부산광역시,3,수요일,2,외지인(b),212103.5,20210106
26,부산광역시,3,수요일,3,외국인(c),1118.0590034965037,20210106
27,대구광역시,3,수요일,1,현지인(a),1045348.5,20210106
27,대구광역시,3,수요일,2,외지인(b),159043.5,20210106
27,대구광역시,3,수요일,3,외국인(c),157.03152754116985,20210106
28,인천광역시,3,수요일,1,현지인(a),1037085.0,20210106
28,인천광역시,3,수요일,2,외지인(b),227913.0,20210106
28,인천광역시,3,수요일,3,외국인(c),1885.3244608643365,20210106
11,서울특별시,3,수요일,1,현지인(a),3874818.5,20210106
29,광주광역시,3,수요일,2,외지인(b),105724.5,20210106
29,광주광역시,3,수요일,3,외국인(c),143.7203035274815,20210106
30,대전광역시,3,수요일,1,현지인(a),642824.0,20210106
30,대전광역시,3,수요일,2,외지인(b),129433.5,20210106
30,대전광역시,3,수요일,3,외국인(c),114.55105105105103,20210106
31,울산광역시,3,수요일,1,현지인(a),456060.5,20210106
31,울산광역시,3,수요일,2,외지인(b),80111.5,20210106
31,울산광역시,3,수요일,3,외국인(c),562.3936831738885,20210106
36,세종특별자치시,3,수요일,1,현지인(a),133752.5,20210106
36,세종특별자치시,3,수요일,2,외지인(b),45500.0,20210106
36,세종특별자치시,3,수요일,3,외국인(c),33.21771428571428,20210106
29,광주광역시,3,수요일,1,현지인(a),702828.0,20210106
44,충청남도,4,목요일,3,외국인(c),491.94033666748027,20210107
44,충청남도,4,목요일,2,외지인(b),168476.0,20210107
44,충청남도,4,목요일,1,현지인(a),850087.0,20210107
43,충청북도,4,목요일,3,외국인(c),229.9320420223243,20210107
42,강원도,4,목요일,1,현지인(a),827452.5,20210107
43,충청북도,4,목요일,1,현지인(a),630938.0,20210107
42,강원도,4,목요일,3,외국인(c),227.74430591259616,20210107
42,강원도,4,목요일,2,외지인(b),129356.5,20210107
45,전라북도,4,목요일,1,현지인(a),824274.5,20210107
43,충청북도,4,목요일,2,외지인(b),123060.0,20210107
45,전라북도,4,목요일,2,외지인(b),100254.0,20210107
47,경상북도,4,목요일,2,외지인(b),209804.0,20210107
46,전라남도,4,목요일,1,현지인(a),765618.0,20210107
46,전라남도,4,목요일,2,외지인(b),129104.5,20210107
46,전라남도,4,목요일,3,외국인(c),1170.5114237249813,20210107
47,경상북도,4,목요일,1,현지인(a),1133398.0,20210107
47,경상북도,4,목요일,3,외국인(c),1723.3993588162773,20210107
48,경상남도,4,목요일,1,현지인(a),1367184.0,20210107
48,경상남도,4,목요일,2,외지인(b),220671.5,20210107
48,경상남도,4,목요일,3,외국인(c),1199.3923925403687,20210107
50,제주특별자치도,4,목요일,1,현지인(a),404726.0,20210107
50,제주특별자치도,4,목요일,2,외지인(b),61400.5,20210107
41,경기도,4,목요일,3,외국인(c),4230.68685454494,20210107
45,전라북도,4,목요일,3,외국인(c),230.36990154711663,20210107
41,경기도,4,목요일,2,외지인(b),823798.5,20210107
50,제주특별자치도,4,목요일,3,외국인(c),471.9413389121339,20210107
36,세종특별자치시,4,목요일,3,외국인(c),34.79469879518072,20210107
11,서울특별시,4,목요일,1,현지인(a),3763784.5,20210107
11,서울특별시,4,목요일,2,외지인(b),853580.0,20210107
11,서울특별시,4,목요일,3,외국인(c),2222.898022181138,20210107
26,부산광역시,4,목요일,1,현지인(a),1185376.5,20210107
26,부산광역시,4,목요일,2,외지인(b),207585.0,20210107
26,부산광역시,4,목요일,3,외국인(c),1029.7379101429547,20210107
27,대구광역시,4,목요일,1,현지인(a),1022325.5,20210107
27,대구광역시,4,목요일,2,외지인(b),152022.5,20210107
27,대구광역시,4,목요일,3,외국인(c),155.73733950260277,20210107
28,인천광역시,4,목요일,1,현지인(a),1009260.0,20210107
28,인천광역시,4,목요일,2,외지인(b),195471.5,20210107
41,경기도,4,목요일,1,현지인(a),4928192.5,20210107
29,광주광역시,4,목요일,1,현지인(a),659928.5,20210107
29,광주광역시,4,목요일,2,외지인(b),84773.5,20210107
29,광주광역시,4,목요일,3,외국인(c),145.28754019292606,20210107
30,대전광역시,4,목요일,1,현지인(a),625670.5,20210107
30,대전광역시,4,목요일,2,외지인(b),112014.0,20210107
30,대전광역시,4,목요일,3,외국인(c),105.30198511166259,20210107
31,울산광역시,4,목요일,1,현지인(a),444405.5,20210107
31,울산광역시,4,목요일,2,외지인(b),76874.0,20210107
31,울산광역시,4,목요일,3,외국인(c),534.5369283276455,20210107
36,세종특별자치시,4,목요일,1,현지인(a),129272.5,20210107
36,세종특별자치시,4,목요일,2,외지인(b),37107.0,20210107
28,인천광역시,4,목요일,3,외국인(c),2260.1840549426465,20210107
44,충청남도,5,금요일,3,외국인(c),607.5589266547411,20210108
44,충청남도,5,금요일,2,외지인(b),201729.5,20210108
44,충청남도,5,금요일,1,현지인(a),891509.5,20210108
43,충청북도,5,금요일,3,외국인(c),238.94887558216917,20210108
42,강원도,5,금요일,1,현지인(a),839629.0,20210108
43,충청북도,5,금요일,1,현지인(a),650048.0,20210108
42,강원도,5,금요일,3,외국인(c),251.86035332785528,20210108
42,강원도,5,금요일,2,외지인(b),154357.0,20210108
45,전라북도,5,금요일,1,현지인(a),869613.5,20210108
43,충청북도,5,금요일,2,외지인(b),144308.5,20210108
45,전라북도,5,금요일,2,외지인(b),118947.5,20210108
47,경상북도,5,금요일,2,외지인(b),235179.0,20210108
46,전라남도,5,금요일,1,현지인(a),806669.5,20210108
46,전라남도,5,금요일,2,외지인(b),151900.0,20210108
46,전라남도,5,금요일,3,외국인(c),1089.8133487185723,20210108
47,경상북도,5,금요일,1,현지인(a),1167323.5,20210108
47,경상북도,5,금요일,3,외국인(c),847.7474064692127,20210108
48,경상남도,5,금요일,1,현지인(a),1399387.5,20210108
48,경상남도,5,금요일,2,외지인(b),240978.5,20210108
48,경상남도,5,금요일,3,외국인(c),1142.1573166368526,20210108
50,제주특별자치도,5,금요일,1,현지인(a),397995.5,20210108
50,제주특별자치도,5,금요일,2,외지인(b),59682.0,20210108
41,경기도,5,금요일,3,외국인(c),4032.6044507575766,20210108
45,전라북도,5,금요일,3,외국인(c),237.07136450381688,20210108
41,경기도,5,금요일,2,외지인(b),953081.5,20210108
50,제주특별자치도,5,금요일,3,외국인(c),470.883805134957,20210108
36,세종특별자치시,5,금요일,3,외국인(c),52.66434262948206,20210108
11,서울특별시,5,금요일,1,현지인(a),3824971.5,20210108
11,서울특별시,5,금요일,2,외지인(b),960337.0,20210108
11,서울특별시,5,금요일,3,외국인(c),2195.6899346530913,20210108
26,부산광역시,5,금요일,1,현지인(a),1200650.5,20210108
26,부산광역시,5,금요일,2,외지인(b),224941.5,20210108
26,부산광역시,5,금요일,3,외국인(c),1199.1805801305295,20210108
27,대구광역시,5,금요일,1,현지인(a),1039920.0,20210108
27,대구광역시,5,금요일,2,외지인(b),172515.0,20210108
27,대구광역시,5,금요일,3,외국인(c),153.8350661057693,20210108
28,인천광역시,5,금요일,1,현지인(a),1050714.0,20210108
28,인천광역시,5,금요일,2,외지인(b),232018.5,20210108
41,경기도,5,금요일,1,현지인(a),5048085.0,20210108
29,광주광역시,5,금요일,1,현지인(a),693962.5,20210108
29,광주광역시,5,금요일,2,외지인(b),103971.0,20210108
29,광주광역시,5,금요일,3,외국인(c),138.35559121621625,20210108
30,대전광역시,5,금요일,1,현지인(a),639026.5,20210108
30,대전광역시,5,금요일,2,외지인(b),135285.5,20210108
30,대전광역시,5,금요일,3,외국인(c),105.14471663619742,20210108
31,울산광역시,5,금요일,1,현지인(a),450558.5,20210108
31,울산광역시,5,금요일,2,외지인(b),82229.0,20210108
31,울산광역시,5,금요일,3,외국인(c),630.4213546056595,20210108
36,세종특별자치시,5,금요일,1,현지인(a),133416.5,20210108
36,세종특별자치시,5,금요일,2,외지인(b),45818.5,20210108
28,인천광역시,5,금요일,3,외국인(c),2126.932399912489,20210108
44,충청남도,6,토요일,3,외국인(c),612.1221808627109,20210109
44,충청남도,6,토요일,2,외지인(b),262500.0,20210109
44,충청남도,6,토요일,1,현지인(a),821926.0,20210109
43,충청북도,6,토요일,3,외국인(c),247.13155871886127,20210109
42,강원도,6,토요일,1,현지인(a),781217.5,20210109
43,충청북도,6,토요일,1,현지인(a),602063.0,20210109
42,강원도,6,토요일,3,외국인(c),231.61758620689662,20210109
42,강원도,6,토요일,2,외지인(b),226054.5,20210109
45,전라북도,6,토요일,1,현지인(a),819759.5,20210109
43,충청북도,6,토요일,2,외지인(b),173827.5,20210109
45,전라북도,6,토요일,2,외지인(b),158147.5,20210109
47,경상북도,6,토요일,2,외지인(b),298221.0,20210109
46,전라남도,6,토요일,1,현지인(a),745587.5,20210109
46,전라남도,6,토요일,2,외지인(b),194089.0,20210109
46,전라남도,6,토요일,3,외국인(c),1079.236901876931,20210109
47,경상북도,6,토요일,1,현지인(a),1086522.5,20210109
47,경상북도,6,토요일,3,외국인(c),490.45530201342285,20210109
48,경상남도,6,토요일,1,현지인(a),1317883.0,20210109
48,경상남도,6,토요일,2,외지인(b),301665.0,20210109
48,경상남도,6,토요일,3,외국인(c),1097.4415603178431,20210109
50,제주특별자치도,6,토요일,1,현지인(a),394600.5,20210109
50,제주특별자치도,6,토요일,2,외지인(b),70196.0,20210109
41,경기도,6,토요일,3,외국인(c),3887.190805386109,20210109
45,전라북도,6,토요일,3,외국인(c),271.63989779874214,20210109
50,제주특별자치도,6,토요일,3,외국인(c),628.2731974444783,20210109
41,경기도,6,토요일,2,외지인(b),1207304.0,20210109
36,세종특별자치시,6,토요일,3,외국인(c),59.05052884615385,20210109
41,경기도,6,토요일,1,현지인(a),4858941.5,20210109
